id,url,attribution,filepath,timestamp
ad334e6a-ba79-4101-9dd2-11410e75671a,https://live.staticflickr.com/8448/28741409303_62d5ebfd19_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ No' Stars"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/ad334e6a-ba79-4101-9dd2-11410e75671a.png,2024-08-08T13:50:50.256696
b5765a4f-0cdc-4f22-bd7d-ab0a5aa68c68,https://live.staticflickr.com/8281/28696388583_b367cf07a8_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/b5765a4f-0cdc-4f22-bd7d-ab0a5aa68c68.png,2024-08-08T13:50:50.995445
47910fb3-425d-4823-9abf-8350952d877e,https://live.staticflickr.com/7776/29370616722_149b4ea0a7_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pylons"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/47910fb3-425d-4823-9abf-8350952d877e.png,2024-08-08T13:50:51.428662
a792fa64-1f57-4a0a-9d76-b2a81be28640,https://live.staticflickr.com/8333/29302949795_5cc0e9824b_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/a792fa64-1f57-4a0a-9d76-b2a81be28640.png,2024-08-08T13:50:51.685282
e1878c71-b4b8-4dcc-acd9-f4e19ee9fca1,https://live.staticflickr.com/8375/28696140003_bd432302e5_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/e1878c71-b4b8-4dcc-acd9-f4e19ee9fca1.png,2024-08-08T13:50:52.219454
7eda97a5-41ac-417a-934d-99c6cf552169,https://live.staticflickr.com/8130/29359043911_24fb4df8ec_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ South Puck 1"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/7eda97a5-41ac-417a-934d-99c6cf552169.png,2024-08-08T13:50:52.489863
76a9a3e2-e7d4-4e7f-98ee-26053def4ba8,https://live.staticflickr.com/8082/29076136010_3a949bb406_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ No' Stars"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/76a9a3e2-e7d4-4e7f-98ee-26053def4ba8.png,2024-08-08T13:50:52.767833
e89d7957-9e34-4adf-9f49-16ac7066ae7a,https://live.staticflickr.com/8461/29287824352_3ef41e5425_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Puck Off Cancer!"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/e89d7957-9e34-4adf-9f49-16ac7066ae7a.png,2024-08-08T13:50:52.996434
3391f3b2-b233-4079-bbe3-4ce5edcfd4dc,https://live.staticflickr.com/8763/29284278786_cc94fef0b5_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/3391f3b2-b233-4079-bbe3-4ce5edcfd4dc.png,2024-08-08T13:50:53.205348
353c258d-e7aa-46e8-8d39-e7365e0ac1ec,https://live.staticflickr.com/8478/29403815636_da54fa910d_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ South Puck 1"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/353c258d-e7aa-46e8-8d39-e7365e0ac1ec.png,2024-08-08T13:50:53.452561
8ed1c1fd-1dec-4f50-9950-2349aa2a2c5a,https://live.staticflickr.com/8031/28774503523_b66f3d0af9_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Puck Off Cancer!"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/8ed1c1fd-1dec-4f50-9950-2349aa2a2c5a.png,2024-08-08T13:50:53.731166
5d4e1de9-15ce-4635-83a8-21e38c897878,https://live.staticflickr.com/8359/29257836202_4496367d4b_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ No' Stars"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/5d4e1de9-15ce-4635-83a8-21e38c897878.png,2024-08-08T13:50:53.998811
7c3586f3-3d3c-4ef1-8358-ffe654b74d19,https://live.staticflickr.com/8518/29108202560_1093856bee_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Puck Off Cancer!"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/7c3586f3-3d3c-4ef1-8358-ffe654b74d19.png,2024-08-08T13:50:54.234516
